,symbol,instrument_token,date,open,high,low,close,volume
1540,DABUR,197633,2025-09-25,517.8,521.85,505.15,506.3,2356326
1541,DABUR,197633,2025-09-26,508.0,508.0,493.0,499.75,3168298
1542,DABUR,197633,2025-09-29,497.75,501.7,490.55,492.85,17685374
1543,DABUR,197633,2025-09-30,495.0,500.15,489.5,491.3,2645097
1544,DABUR,197633,2025-10-01,491.3,496.0,483.65,495.05,2443402
1545,DABUR,197633,2025-10-03,495.05,497.8,490.75,496.15,3035129
1546,DABUR,197633,2025-10-06,495.5,497.75,491.8,493.35,2681852
1547,DABUR,197633,2025-10-07,493.35,502.8,489.9,492.25,4534081
1548,DABUR,197633,2025-10-08,485.0,493.2,479.15,480.15,3627391
1549,DABUR,197633,2025-10-09,480.45,486.5,479.15,485.4,3052079
1550,DABUR,197633,2025-10-10,485.4,490.85,485.4,489.7,1613675
1551,DABUR,197633,2025-10-13,488.6,489.6,482.55,487.75,1990140
1552,DABUR,197633,2025-10-14,487.75,489.75,484.55,487.35,1611549
1553,DABUR,197633,2025-10-15,486.05,494.4,486.05,493.15,2084672
1554,DABUR,197633,2025-10-16,493.9,502.0,493.9,500.75,1236003
1555,DABUR,197633,2025-10-17,500.6,511.65,499.6,508.35,3436032
1556,DABUR,197633,2025-10-20,511.1,511.1,503.5,504.55,824259
1557,DABUR,197633,2025-10-21,506.15,507.85,503.45,506.4,128942
1558,DABUR,197633,2025-10-23,507.0,515.0,505.3,511.4,3693389
1559,DABUR,197633,2025-10-24,512.4,512.4,498.4,508.45,3786598
1560,DABUR,197633,2025-10-27,508.5,510.2,504.7,507.05,3258720
1561,DABUR,197633,2025-10-28,508.1,508.2,501.0,503.4,2826407
1562,DABUR,197633,2025-10-29,503.4,508.9,501.8,508.05,1880484
1563,DABUR,197633,2025-10-30,511.5,511.5,499.6,501.55,1744704
1564,DRREDDY,225537,2025-07-23,1240.2,1252.1,1231.0,1247.4,1088262
1565,DRREDDY,225537,2025-07-24,1261.1,1287.9,1256.1,1265.5,3809212
1566,DRREDDY,225537,2025-07-25,1266.0,1288.5,1261.2,1277.9,1621138
1567,DRREDDY,225537,2025-07-28,1280.0,1290.0,1271.6,1287.4,1553778
1568,DRREDDY,225537,2025-07-29,1287.0,1302.0,1282.8,1299.8,1943466
1569,DRREDDY,225537,2025-07-30,1298.1,1298.1,1277.7,1292.1,1387013
1570,DRREDDY,225537,2025-07-31,1274.5,1285.0,1257.0,1270.3,1968821
1571,DRREDDY,225537,2025-08-01,1258.0,1259.0,1213.7,1220.6,2525210
1572,DRREDDY,225537,2025-08-04,1225.1,1232.2,1219.2,1225.0,767310
1573,DRREDDY,225537,2025-08-05,1225.0,1232.0,1205.0,1214.8,956582
1574,DRREDDY,225537,2025-08-06,1214.8,1217.8,1187.5,1196.7,1701845
1575,DRREDDY,225537,2025-08-07,1184.0,1210.0,1183.4,1200.8,1246560
1576,DRREDDY,225537,2025-08-08,1200.8,1215.0,1195.4,1211.4,2389106
1577,DRREDDY,225537,2025-08-11,1212.5,1237.0,1208.6,1219.5,1246374
1578,DRREDDY,225537,2025-08-12,1210.0,1227.2,1204.1,1220.3,922461
1579,DRREDDY,225537,2025-08-13,1220.3,1255.5,1219.8,1253.4,1192506
1580,DRREDDY,225537,2025-08-14,1255.1,1266.0,1250.2,1260.4,1603933
1581,DRREDDY,225537,2025-08-18,1270.0,1270.6,1241.1,1262.7,1648543
1582,DRREDDY,225537,2025-08-19,1263.0,1263.8,1241.9,1244.2,1061816
1583,DRREDDY,225537,2025-08-20,1244.0,1250.7,1238.0,1245.4,685379
1584,DRREDDY,225537,2025-08-21,1245.4,1281.8,1240.3,1276.6,2008295
1585,DRREDDY,225537,2025-08-22,1274.1,1284.1,1265.6,1277.6,1229920
1586,DRREDDY,225537,2025-08-25,1277.7,1288.9,1275.3,1283.9,967056
1587,DRREDDY,225537,2025-08-26,1276.0,1279.6,1259.0,1263.2,2798216
1588,DRREDDY,225537,2025-08-28,1263.2,1267.4,1248.5,1259.8,1827890
1589,DRREDDY,225537,2025-08-29,1259.0,1266.4,1240.8,1260.1,2422956
1590,DRREDDY,225537,2025-09-01,1260.1,1285.0,1260.1,1279.9,1273903
1591,DRREDDY,225537,2025-09-02,1279.9,1283.4,1248.0,1253.7,1632660
1592,DRREDDY,225537,2025-09-03,1250.0,1265.9,1247.6,1262.2,1294925
1593,DRREDDY,225537,2025-09-04,1268.0,1274.7,1249.0,1253.0,1230934
1594,DRREDDY,225537,2025-09-05,1254.3,1271.7,1253.6,1268.1,769861
1595,DRREDDY,225537,2025-09-08,1269.0,1277.0,1248.7,1250.6,969297
1596,DRREDDY,225537,2025-09-09,1257.5,1295.8,1256.8,1291.3,1643726
1597,DRREDDY,225537,2025-09-10,1294.4,1310.0,1293.7,1304.2,1232984
1598,DRREDDY,225537,2025-09-11,1304.0,1311.0,1283.0,1303.1,1349391
1599,DRREDDY,225537,2025-09-12,1303.1,1321.0,1302.8,1316.7,1042942
1600,DRREDDY,225537,2025-09-15,1308.9,1311.8,1292.5,1300.8,1331182
1601,DRREDDY,225537,2025-09-16,1300.0,1312.5,1296.4,1310.4,1034369
1602,DRREDDY,225537,2025-09-17,1317.0,1318.2,1305.2,1311.4,716840
1603,DRREDDY,225537,2025-09-18,1312.1,1325.8,1305.7,1322.7,822010
1604,DRREDDY,225537,2025-09-19,1324.7,1326.8,1312.0,1321.7,1409571
1605,DRREDDY,225537,2025-09-22,1320.9,1320.9,1293.5,1301.4,1399531
1606,DRREDDY,225537,2025-09-23,1300.0,1311.9,1295.2,1308.4,1271238
1607,DRREDDY,225537,2025-09-24,1303.3,1308.3,1294.4,1298.1,750456
1608,DRREDDY,225537,2025-09-25,1298.3,1307.3,1268.0,1275.2,1241492
1609,DRREDDY,225537,2025-09-26,1250.0,1278.5,1246.2,1253.1,2284377
1610,DRREDDY,225537,2025-09-29,1265.0,1270.0,1231.0,1234.6,3899164
1611,DRREDDY,225537,2025-09-30,1235.1,1240.3,1217.5,1223.7,2635047
1612,DRREDDY,225537,2025-10-01,1227.9,1250.7,1226.0,1244.7,4083180
1613,DRREDDY,225537,2025-10-03,1243.9,1265.4,1240.0,1248.1,2742600
1614,DRREDDY,225537,2025-10-06,1248.2,1251.3,1234.2,1248.6,1880910
1615,DRREDDY,225537,2025-10-07,1250.3,1256.1,1244.4,1248.5,1380941
1616,DRREDDY,225537,2025-10-08,1248.3,1251.0,1231.4,1234.5,1496744
1617,DRREDDY,225537,2025-10-09,1245.0,1264.9,1240.3,1246.1,2699135
1618,DRREDDY,225537,2025-10-10,1249.6,1267.7,1244.7,1264.4,1680920
1619,DRREDDY,225537,2025-10-13,1257.0,1265.1,1248.3,1262.4,1188201
1620,DRREDDY,225537,2025-10-14,1262.4,1262.4,1232.3,1237.3,1944911
1621,DRREDDY,225537,2025-10-15,1233.0,1242.3,1231.0,1232.4,2150067
1622,DRREDDY,225537,2025-10-16,1235.9,1242.6,1230.3,1240.2,1308931
1623,DRREDDY,225537,2025-10-17,1245.0,1262.0,1238.1,1255.9,1473018
1624,DRREDDY,225537,2025-10-20,1264.8,1287.7,1259.8,1282.0,1368192
1625,DRREDDY,225537,2025-10-21,1288.0,1294.0,1283.1,1288.7,226788
1626,DRREDDY,225537,2025-10-23,1303.6,1303.6,1271.6,1279.4,1991213
1627,DRREDDY,225537,2025-10-24,1280.0,1288.0,1265.5,1283.6,1167634
1628,DRREDDY,225537,2025-10-27,1283.0,1293.4,1264.6,1284.3,1927956
1629,DRREDDY,225537,2025-10-28,1283.9,1294.9,1275.3,1289.4,1828290
1630,DRREDDY,225537,2025-10-29,1299.0,1301.5,1235.0,1250.9,2574921
1631,DRREDDY,225537,2025-10-30,1196.0,1207.2,1180.9,1202.2,8883497
1632,EICHERMOT,232961,2025-07-23,5432.0,5462.0,5422.0,5441.5,344237
1633,EICHERMOT,232961,2025-07-24,5440.0,5502.0,5434.0,5469.0,284450
1634,EICHERMOT,232961,2025-07-25,5480.0,5480.0,5372.5,5433.0,292877
1635,EICHERMOT,232961,2025-07-28,5433.0,5456.0,5357.0,5386.0,322292
1636,EICHERMOT,232961,2025-07-29,5390.0,5484.0,5353.0,5470.5,217256
1637,EICHERMOT,232961,2025-07-30,5465.0,5556.5,5440.0,5481.0,266223
1638,EICHERMOT,232961,2025-07-31,5450.0,5510.0,5386.5,5468.5,307018
1639,EICHERMOT,232961,2025-08-01,5551.0,5670.0,5475.0,5528.0,1408773
1640,EICHERMOT,232961,2025-08-04,5527.5,5670.0,5520.0,5621.0,505407
1641,EICHERMOT,232961,2025-08-05,5625.0,5690.0,5584.5,5681.0,458305
1642,EICHERMOT,232961,2025-08-06,5684.5,5712.5,5651.0,5668.0,202535
1643,EICHERMOT,232961,2025-08-07,5660.0,5694.5,5588.0,5681.5,266900
1644,EICHERMOT,232961,2025-08-08,5681.5,5711.5,5655.5,5663.0,373874
1645,EICHERMOT,232961,2025-08-11,5677.0,5708.5,5652.5,5671.5,475811
1646,EICHERMOT,232961,2025-08-12,5679.5,5694.0,5643.0,5658.0,429572
1647,EICHERMOT,232961,2025-08-13,5658.0,5757.5,5648.5,5714.5,427562
1648,EICHERMOT,232961,2025-08-14,5710.0,5785.5,5710.0,5764.0,415010
1649,EICHERMOT,232961,2025-08-18,5880.0,6024.5,5825.5,5912.0,1288582
1650,EICHERMOT,232961,2025-08-19,5918.0,5995.0,5891.5,5938.5,843617
1651,EICHERMOT,232961,2025-08-20,5964.0,5969.5,5905.0,5937.5,510626
1652,EICHERMOT,232961,2025-08-21,5990.0,5992.5,5898.0,5975.0,499089
1653,EICHERMOT,232961,2025-08-22,5970.0,5973.0,5913.5,5924.5,273421
1654,EICHERMOT,232961,2025-08-25,5945.0,6009.0,5880.0,5990.5,822944
1655,EICHERMOT,232961,2025-08-26,5980.0,6210.0,5960.0,6151.0,1474805
1656,EICHERMOT,232961,2025-08-28,6269.5,6269.5,6121.0,6133.0,719052
1657,EICHERMOT,232961,2025-08-29,6149.0,6174.5,6070.0,6103.0,496302
1658,EICHERMOT,232961,2025-09-01,6085.0,6292.0,6085.0,6280.0,698178
1659,EICHERMOT,232961,2025-09-02,6310.5,6388.0,6282.5,6349.0,701158
1660,EICHERMOT,232961,2025-09-03,6349.0,6379.0,6308.0,6371.5,536107
1661,EICHERMOT,232961,2025-09-04,6690.0,6713.0,6411.5,6425.0,1181698
1662,EICHERMOT,232961,2025-09-05,6449.0,6598.5,6440.5,6580.5,610721
1663,EICHERMOT,232961,2025-09-08,6570.5,6848.0,6569.0,6815.0,968116
1664,EICHERMOT,232961,2025-09-09,6782.0,6937.0,6779.0,6874.5,983283
1665,EICHERMOT,232961,2025-09-10,6900.0,6924.5,6802.5,6836.5,740607
1666,EICHERMOT,232961,2025-09-11,6805.0,6828.5,6750.0,6758.0,719575
1667,EICHERMOT,232961,2025-09-12,6765.0,6899.0,6762.5,6875.0,731798
1668,EICHERMOT,232961,2025-09-15,6875.0,6900.5,6787.5,6801.0,380686
1669,EICHERMOT,232961,2025-09-16,6823.0,6954.5,6800.5,6927.5,579275
1670,EICHERMOT,232961,2025-09-17,6921.0,6938.0,6879.5,6890.5,310534
1671,EICHERMOT,232961,2025-09-18,6895.5,6935.0,6868.5,6924.5,224356
1672,EICHERMOT,232961,2025-09-19,6947.0,7018.0,6925.0,6973.5,550551
1673,EICHERMOT,232961,2025-09-22,7000.0,7005.5,6925.0,6946.0,332786
1674,EICHERMOT,232961,2025-09-23,7015.0,7122.5,6978.5,6990.5,679055
1675,EICHERMOT,232961,2025-09-24,6950.0,7060.5,6927.5,7011.5,323002
1676,EICHERMOT,232961,2025-09-25,7009.5,7044.5,6932.0,6986.0,375861
1677,EICHERMOT,232961,2025-09-26,6980.0,7091.0,6965.5,7047.0,679362
1678,EICHERMOT,232961,2025-09-29,7049.0,7073.5,6969.0,6985.0,612976
1679,EICHERMOT,232961,2025-09-30,6984.5,7032.5,6951.5,7005.5,363934
1680,EICHERMOT,232961,2025-10-01,7000.0,7063.0,6950.0,7021.5,313734
1681,EICHERMOT,232961,2025-10-03,7000.0,7008.5,6850.0,6941.0,669742
1682,EICHERMOT,232961,2025-10-06,6941.0,6955.5,6865.0,6880.0,218200
1683,EICHERMOT,232961,2025-10-07,6880.0,6999.0,6880.0,6957.0,286586
1684,EICHERMOT,232961,2025-10-08,6957.0,7007.0,6889.5,6902.5,476286
1685,EICHERMOT,232961,2025-10-09,6925.0,6958.0,6818.0,6896.5,405889
1686,EICHERMOT,232961,2025-10-10,6895.5,6984.0,6876.5,6965.0,282882
1687,EICHERMOT,232961,2025-10-13,6999.5,7047.0,6896.5,6912.0,342990
1688,EICHERMOT,232961,2025-10-14,6939.5,6942.0,6815.0,6887.0,309415
1689,EICHERMOT,232961,2025-10-15,6893.5,6940.0,6865.0,6895.0,237366
1690,EICHERMOT,232961,2025-10-16,6893.0,7016.5,6892.0,6988.0,319047
1691,EICHERMOT,232961,2025-10-17,6990.0,7099.0,6988.0,7042.5,402013
1692,EICHERMOT,232961,2025-10-20,7049.0,7104.5,7007.5,7013.5,326177
1693,EICHERMOT,232961,2025-10-21,7037.0,7058.0,7005.0,7018.5,14379
1694,EICHERMOT,232961,2025-10-23,7100.0,7100.0,6869.0,6884.5,419750
1695,EICHERMOT,232961,2025-10-24,6894.0,6909.5,6792.0,6840.0,243740
1696,EICHERMOT,232961,2025-10-27,6868.0,6927.5,6838.5,6906.5,228141
1697,EICHERMOT,232961,2025-10-28,6905.0,7022.0,6905.0,7002.5,485231
1698,EICHERMOT,232961,2025-10-29,7007.5,7007.5,6889.0,6952.0,343504
1699,EICHERMOT,232961,2025-10-30,6952.0,6988.5,6869.0,6889.0,412184
1700,FEDERALBNK,261889,2025-07-23,212.49,213.5,211.7,212.81,5401894
1701,FEDERALBNK,261889,2025-07-24,212.97,215.18,212.22,212.7,6465529
1702,FEDERALBNK,261889,2025-07-25,212.25,213.09,207.25,208.14,6563450
1703,FEDERALBNK,261889,2025-07-28,207.9,210.43,205.7,206.0,8456565
1704,FEDERALBNK,261889,2025-07-29,205.67,207.1,203.63,205.21,10354388
1705,FEDERALBNK,261889,2025-07-30,205.21,205.76,202.76,204.68,5616031
1706,FEDERALBNK,261889,2025-07-31,203.0,204.73,201.14,202.43,8617317
1707,FEDERALBNK,261889,2025-08-01,202.68,202.92,194.41,196.06,10948324
1708,FEDERALBNK,261889,2025-08-04,185.8,197.04,185.11,196.46,39513112
1709,FEDERALBNK,261889,2025-08-05,195.48,196.9,194.08,196.04,5819712
1710,FEDERALBNK,261889,2025-08-06,196.48,197.76,194.6,197.37,7011622
1711,FEDERALBNK,261889,2025-08-07,195.61,199.27,195.0,198.63,6357907
1712,FEDERALBNK,261889,2025-08-08,198.6,199.73,195.76,196.35,7038453
1713,FEDERALBNK,261889,2025-08-11,196.35,198.0,195.65,196.69,8062362
1714,FEDERALBNK,261889,2025-08-12,197.0,197.25,195.57,195.98,5218014
1715,FEDERALBNK,261889,2025-08-13,197.0,197.9,195.44,196.19,6992167
1716,FEDERALBNK,261889,2025-08-14,196.39,196.68,194.99,195.86,2679922
1717,FEDERALBNK,261889,2025-08-18,197.4,197.65,194.84,195.79,6237845
1718,FEDERALBNK,261889,2025-08-19,196.69,200.55,195.3,200.05,5129740
1719,FEDERALBNK,261889,2025-08-20,200.5,201.24,199.22,199.71,5498900
1720,FEDERALBNK,261889,2025-08-21,199.5,201.0,199.0,199.43,6033820
1721,FEDERALBNK,261889,2025-08-22,198.99,199.42,196.0,196.34,2466153
1722,FEDERALBNK,261889,2025-08-25,196.34,197.9,194.57,195.01,6443184
1723,FEDERALBNK,261889,2025-08-26,194.79,195.99,191.91,192.46,6681812
1724,FEDERALBNK,261889,2025-08-28,191.5,192.68,190.5,191.76,7746254
1725,FEDERALBNK,261889,2025-08-29,191.3,193.86,191.12,191.71,4184028
1726,FEDERALBNK,261889,2025-09-01,191.71,194.1,191.71,193.58,4546443
1727,FEDERALBNK,261889,2025-09-02,193.58,195.41,193.04,193.56,3069260
1728,FEDERALBNK,261889,2025-09-03,193.5,194.67,192.76,193.23,8091723
1729,FEDERALBNK,261889,2025-09-04,194.47,194.67,188.4,189.9,7767020
1730,FEDERALBNK,261889,2025-09-05,191.0,191.09,189.11,190.52,4068142
1731,FEDERALBNK,261889,2025-09-08,190.0,191.97,189.28,190.62,9815612
1732,FEDERALBNK,261889,2025-09-09,190.99,192.05,189.91,191.63,3712535
1733,FEDERALBNK,261889,2025-09-10,192.0,196.9,191.72,196.08,5427537
1734,FEDERALBNK,261889,2025-09-11,196.08,198.2,195.2,196.65,4449153
1735,FEDERALBNK,261889,2025-09-12,196.65,196.96,193.88,194.36,4795808
1736,FEDERALBNK,261889,2025-09-15,194.25,196.88,194.2,196.27,2036783
1737,FEDERALBNK,261889,2025-09-16,196.0,197.27,195.55,196.41,3513785
1738,FEDERALBNK,261889,2025-09-17,197.0,199.5,196.92,198.97,5372024
1739,FEDERALBNK,261889,2025-09-18,200.0,200.47,197.81,198.43,6394641
1740,FEDERALBNK,261889,2025-09-19,198.43,199.5,197.62,197.92,2693450
1741,FEDERALBNK,261889,2025-09-22,197.99,198.56,194.55,195.0,5221899
1742,FEDERALBNK,261889,2025-09-23,196.0,196.0,193.88,195.13,3435579
1743,FEDERALBNK,261889,2025-09-24,195.2,196.82,193.3,193.58,2934434
1744,FEDERALBNK,261889,2025-09-25,193.6,195.32,192.57,193.33,5665259
1745,FEDERALBNK,261889,2025-09-26,192.6,194.14,190.28,191.82,3860755
1746,FEDERALBNK,261889,2025-09-29,193.0,193.13,189.05,190.08,8268524
1747,FEDERALBNK,261889,2025-09-30,190.8,194.0,190.56,192.93,7294473
1748,FEDERALBNK,261889,2025-10-01,193.0,194.69,191.6,193.76,5901005
1749,FEDERALBNK,261889,2025-10-03,193.61,195.5,192.21,192.37,6145378
1750,FEDERALBNK,261889,2025-10-06,192.21,194.11,191.8,193.66,5036576
1751,FEDERALBNK,261889,2025-10-07,194.1,199.92,194.1,199.17,12430510
1752,FEDERALBNK,261889,2025-10-08,200.5,203.5,199.35,202.61,9371594
1753,FEDERALBNK,261889,2025-10-09,203.5,207.91,202.15,207.34,13012847
1754,FEDERALBNK,261889,2025-10-10,206.91,210.19,206.53,208.3,5126420
1755,FEDERALBNK,261889,2025-10-13,208.1,213.5,207.32,213.02,15174980
1756,FEDERALBNK,261889,2025-10-14,212.94,216.0,212.0,215.44,13286463
1757,FEDERALBNK,261889,2025-10-15,215.1,217.18,214.1,216.33,7102306
1758,FEDERALBNK,261889,2025-10-16,216.5,216.77,214.06,214.5,5674145
1759,FEDERALBNK,261889,2025-10-17,214.59,215.27,211.52,212.38,9465410
1760,FEDERALBNK,261889,2025-10-20,216.5,229.9,216.02,227.08,55614063
1761,FEDERALBNK,261889,2025-10-21,228.39,229.3,227.0,227.44,2950169
1762,FEDERALBNK,261889,2025-10-23,227.44,231.25,226.5,227.86,16833570
1763,FEDERALBNK,261889,2025-10-24,228.0,232.2,226.89,227.4,25955732
1764,FEDERALBNK,261889,2025-10-27,229.9,235.2,228.02,234.04,21764115
1765,FEDERALBNK,261889,2025-10-28,234.0,236.63,232.35,235.78,15860246
1766,FEDERALBNK,261889,2025-10-29,236.2,236.42,233.3,234.91,7589866
1767,FEDERALBNK,261889,2025-10-30,235.01,237.44,234.4,234.81,11944357
1768,AMBER,303361,2025-07-23,7405.5,7429.5,7243.0,7312.5,185049
1769,AMBER,303361,2025-07-24,7315.0,7404.0,7215.0,7375.0,211921
1770,AMBER,303361,2025-07-25,7370.0,7430.0,7203.0,7273.5,189660
1771,AMBER,303361,2025-07-28,7273.5,7492.0,7273.5,7465.5,243036
1772,AMBER,303361,2025-07-29,7465.0,8008.5,7252.0,7810.5,1350156
1773,AMBER,303361,2025-07-30,7811.5,8115.0,7737.5,8040.5,895074
1774,AMBER,303361,2025-07-31,7925.0,7999.5,7820.0,7963.5,404230
1775,AMBER,303361,2025-08-01,7965.0,8173.5,7850.0,7871.0,466497
1776,AMBER,303361,2025-08-04,7913.5,8048.5,7825.0,7960.0,304230
1777,AMBER,303361,2025-08-05,8050.0,8054.5,7825.5,7891.5,198943
1778,AMBER,303361,2025-08-06,7850.0,7878.0,7565.5,7628.0,397729
1779,AMBER,303361,2025-08-07,7595.0,7785.0,7595.0,7729.5,185434
1780,AMBER,303361,2025-08-08,7777.0,7786.0,7278.5,7354.5,332197
1781,AMBER,303361,2025-08-11,7299.0,7299.0,6801.0,6912.5,1134399
1782,AMBER,303361,2025-08-12,6947.0,7012.0,6818.0,6843.0,369764
1783,AMBER,303361,2025-08-13,6862.0,7010.0,6837.5,6945.5,344097
1784,AMBER,303361,2025-08-14,6975.0,7040.0,6872.5,6895.0,220230
1785,AMBER,303361,2025-08-18,7207.5,7495.0,7183.0,7438.5,1139141
1786,AMBER,303361,2025-08-19,7450.0,7475.0,7314.0,7368.5,281341
1787,AMBER,303361,2025-08-20,7405.0,7465.0,7304.0,7362.0,267647
1788,AMBER,303361,2025-08-21,7420.0,7428.0,7315.5,7332.5,187256
1789,AMBER,303361,2025-08-22,7358.5,7434.0,7230.5,7260.5,302424
1790,AMBER,303361,2025-08-25,7335.5,7388.0,7261.0,7352.5,198486
1791,AMBER,303361,2025-08-26,7352.0,7425.0,7174.0,7229.0,320057
1792,AMBER,303361,2025-08-28,7225.5,7368.0,7170.5,7254.0,364240
1793,AMBER,303361,2025-08-29,7254.0,7353.0,7225.0,7267.5,258474
1794,AMBER,303361,2025-09-01,7297.0,7648.0,7268.0,7631.0,613436
1795,AMBER,303361,2025-09-02,7650.0,7808.5,7593.0,7645.0,338252
1796,AMBER,303361,2025-09-03,7645.0,7723.5,7578.0,7641.5,144585
1797,AMBER,303361,2025-09-04,7782.0,7898.0,7681.0,7698.0,322103
1798,AMBER,303361,2025-09-05,7719.0,7890.0,7700.5,7793.5,270085
1799,AMBER,303361,2025-09-08,7850.0,7850.0,7433.5,7473.0,642633
1800,AMBER,303361,2025-09-09,7523.0,7836.0,7376.5,7817.0,501584
1801,AMBER,303361,2025-09-10,7800.0,7882.0,7741.0,7869.0,298723
1802,AMBER,303361,2025-09-11,7855.0,7973.5,7825.5,7897.5,209068
1803,AMBER,303361,2025-09-12,7883.0,7990.5,7883.0,7936.0,213567
1804,AMBER,303361,2025-09-15,7936.0,8123.0,7895.0,8080.0,366119
1805,AMBER,303361,2025-09-16,8106.0,8324.0,8081.0,8298.0,533066
1806,AMBER,303361,2025-09-17,8300.0,8394.0,8203.0,8287.5,615845
1807,AMBER,303361,2025-09-18,8295.0,8313.0,8172.5,8261.0,382165
1808,AMBER,303361,2025-09-19,8250.0,8334.0,8243.5,8286.5,186818
1809,AMBER,303361,2025-09-22,8320.0,8359.5,8167.0,8310.5,202703
1810,AMBER,303361,2025-09-23,8265.0,8345.0,8222.5,8300.5,243736
1811,AMBER,303361,2025-09-24,8265.0,8420.0,8230.0,8410.0,277445
1812,AMBER,303361,2025-09-25,8410.0,8497.0,8350.0,8438.5,604522
1813,AMBER,303361,2025-09-26,8375.0,8415.0,8121.0,8162.5,325955
1814,AMBER,303361,2025-09-29,8162.5,8300.0,7963.0,8232.0,433955
1815,AMBER,303361,2025-09-30,8180.0,8238.5,8021.0,8089.0,321056
1816,AMBER,303361,2025-10-01,8145.0,8255.0,8080.0,8241.5,144387
1817,AMBER,303361,2025-10-03,8238.0,8295.5,8168.0,8214.5,113201
1818,AMBER,303361,2025-10-06,8227.0,8243.5,8081.0,8174.5,117601
1819,AMBER,303361,2025-10-07,8230.0,8455.0,8139.0,8417.5,276589
1820,AMBER,303361,2025-10-08,8445.0,8473.0,8211.5,8239.0,246362
1821,AMBER,303361,2025-10-09,8250.0,8317.5,7991.0,8246.0,311542
1822,AMBER,303361,2025-10-10,8250.0,8382.0,8206.0,8284.5,151471
1823,AMBER,303361,2025-10-13,8282.0,8393.0,8201.0,8327.0,168450
1824,AMBER,303361,2025-10-14,8335.0,8407.5,8150.0,8204.5,177693
1825,AMBER,303361,2025-10-15,8190.5,8340.0,8118.0,8148.5,143622
1826,AMBER,303361,2025-10-16,8218.0,8340.0,8184.0,8239.0,229836
1827,AMBER,303361,2025-10-17,8231.0,8408.5,8163.0,8249.5,250759
1828,AMBER,303361,2025-10-20,8283.5,8375.0,8215.0,8245.0,144817
1829,AMBER,303361,2025-10-21,8300.0,8315.5,8080.0,8245.5,30414
1830,AMBER,303361,2025-10-23,8272.5,8330.5,8080.5,8300.0,185317
1831,AMBER,303361,2025-10-24,8300.0,8441.5,8260.0,8321.5,310384
1832,AMBER,303361,2025-10-27,8326.0,8520.5,8301.0,8476.0,332713
1833,AMBER,303361,2025-10-28,8480.0,8560.0,8353.5,8526.5,220834
1834,AMBER,303361,2025-10-29,8536.5,8626.0,8290.0,8312.5,303172
1835,AMBER,303361,2025-10-30,8325.0,8348.5,8055.0,8085.5,362118
1836,GRASIM,315393,2025-07-23,2735.6,2736.0,2701.5,2709.1,373864
1837,GRASIM,315393,2025-07-24,2709.1,2743.3,2667.3,2735.9,997645
1838,GRASIM,315393,2025-07-25,2735.0,2735.9,2694.2,2708.6,360857
1839,GRASIM,315393,2025-07-28,2704.1,2754.5,2697.0,2727.2,547126
1840,GRASIM,315393,2025-07-29,2727.2,2750.0,2705.0,2743.0,743512
1841,GRASIM,315393,2025-07-30,2740.0,2794.0,2733.1,2758.6,772901
1842,GRASIM,315393,2025-07-31,2735.0,2771.8,2727.7,2746.4,581498
1843,GRASIM,315393,2025-08-01,2748.0,2766.5,2716.0,2722.2,329586
1844,GRASIM,315393,2025-08-04,2730.0,2792.3,2720.8,2787.8,570201
1845,GRASIM,315393,2025-08-05,2799.0,2824.9,2784.7,2797.2,782631
1846,GRASIM,315393,2025-08-06,2800.0,2800.0,2758.0,2765.8,393906
1847,GRASIM,315393,2025-08-07,2764.0,2772.7,2718.8,2743.7,591589
1848,GRASIM,315393,2025-08-08,2743.7,2748.9,2672.6,2691.6,1162918
1849,GRASIM,315393,2025-08-11,2726.0,2795.0,2720.0,2758.9,1236332
1850,GRASIM,315393,2025-08-12,2757.0,2761.9,2705.1,2740.4,553341
1851,GRASIM,315393,2025-08-13,2760.0,2766.0,2725.5,2745.9,479944
1852,GRASIM,315393,2025-08-14,2745.9,2770.0,2731.1,2764.9,618912
1853,GRASIM,315393,2025-08-18,2795.0,2865.4,2776.5,2845.9,1279195
1854,GRASIM,315393,2025-08-19,2845.9,2854.0,2803.2,2828.3,372899
1855,GRASIM,315393,2025-08-20,2828.3,2883.6,2807.4,2864.9,930944
1856,GRASIM,315393,2025-08-21,2880.0,2898.4,2855.0,2881.2,1138327
1857,GRASIM,315393,2025-08-22,2881.1,2881.1,2801.4,2813.8,671902
1858,GRASIM,315393,2025-08-25,2825.7,2832.7,2791.6,2811.4,591824
1859,GRASIM,315393,2025-08-26,2803.6,2818.5,2780.4,2796.2,425619
1860,GRASIM,315393,2025-08-28,2775.0,2806.0,2772.2,2784.3,528080
1861,GRASIM,315393,2025-08-29,2784.3,2797.8,2762.7,2775.6,542362
1862,GRASIM,315393,2025-09-01,2778.0,2816.8,2773.4,2803.9,499161
1863,GRASIM,315393,2025-09-02,2815.0,2820.0,2773.7,2779.8,468533
1864,GRASIM,315393,2025-09-03,2789.0,2809.2,2770.5,2781.4,500510
1865,GRASIM,315393,2025-09-04,2801.0,2865.2,2801.0,2809.8,1177036
1866,GRASIM,315393,2025-09-05,2810.0,2837.5,2786.1,2804.0,495200
1867,GRASIM,315393,2025-09-08,2795.1,2823.9,2795.1,2804.1,229922
1868,GRASIM,315393,2025-09-09,2804.1,2823.7,2786.5,2795.9,388718
1869,GRASIM,315393,2025-09-10,2795.9,2818.0,2775.6,2785.8,421783
