,SYMBOL,DATE1,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,LAST_PRICE,CLOSE_PRICE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER
3231,PAGEIND,2025-12-03,37640.0,37665.0,36785.0,37505.0,37240.0,51521,19172.97,19304, 33015, 64.08
3232,PAGEIND,2025-12-04,37320.0,37750.0,37165.0,37500.0,37505.0,24162,9064.22,8405, 15616, 64.63
3233,PAGEIND,2025-12-05,37650.0,37650.0,37240.0,37490.0,37455.0,26318,9848.28,10355, 17463, 66.35
3234,PATANJALI,2025-11-06,576.0,582.6,567.25,572.0,573.0,1036633,5961.36,20076, 354403, 34.19
3235,PATANJALI,2025-11-07,573.3,580.0,565.8,576.0,578.9,952756,5479.02,16793, 454756, 47.73
3236,PATANJALI,2025-11-10,579.95,584.4,576.7,578.7,580.0,1155667,6700.77,15686, 591690, 51.20
3237,PATANJALI,2025-11-11,580.95,583.7,574.4,581.3,582.5,402988,2338.53,11010, 186738, 46.34
3238,PATANJALI,2025-11-12,586.0,589.9,580.25,588.0,588.3,882672,5185.86,13961, 467040, 52.91
3239,PATANJALI,2025-11-13,588.3,593.9,584.2,590.5,590.45,1688646,9970.67,29967, 434957, 25.76
3240,PATANJALI,2025-11-14,589.5,592.75,581.5,587.5,587.8,488732,2867.58,10468, 189882, 38.85
3241,PATANJALI,2025-11-17,587.8,590.5,584.65,586.0,586.9,1391118,8176.48,13802, 638414, 45.89
3242,PATANJALI,2025-11-18,593.0,594.95,582.0,586.05,587.05,2112668,12494.71,24163, 950848, 45.01
3243,PATANJALI,2025-11-19,585.0,589.95,578.65,580.85,582.9,468012,2737.86,10226, 199422, 42.61
3244,PATANJALI,2025-11-20,581.3,586.55,579.5,581.8,584.25,524362,3059.71,12904, 215400, 41.08
3245,PATANJALI,2025-11-21,582.6,583.7,575.0,579.05,579.3,745872,4317.05,15616, 360554, 48.34
3246,PATANJALI,2025-11-24,579.3,580.45,568.0,568.9,569.75,439901,2520.38,11369, 203197, 46.19
3247,PATANJALI,2025-11-25,568.05,571.5,565.55,569.4,569.35,680112,3869.08,15373, 331406, 48.73
3248,PATANJALI,2025-11-26,568.0,575.4,567.55,570.0,569.65,1058621,6061.92,11888, 651200, 61.51
3249,PATANJALI,2025-11-27,569.95,573.9,565.1,569.5,569.45,377745,2149.99,9750, 186779, 49.45
3250,PATANJALI,2025-11-28,567.5,570.25,565.6,566.8,568.15,360701,2048.63,8521, 162322, 45.00
3251,PATANJALI,2025-12-01,568.15,570.8,562.8,567.85,569.25,553676,3139.19,12773, 283273, 51.16
3252,PATANJALI,2025-12-02,565.1,568.85,561.9,563.35,563.35,510611,2882.26,10718, 264769, 51.85
3253,PATANJALI,2025-12-03,560.9,564.25,551.8,554.95,555.15,1166556,6496.83,20385, 445758, 38.21
3254,PATANJALI,2025-12-04,552.0,558.35,521.0,523.9,528.75,1644469,8894.57,26331, 805513, 48.98
3255,PATANJALI,2025-12-05,527.45,555.15,522.65,548.0,550.8,5471238,29618.09,60513, 1823375, 33.33
3256,PAYTM,2025-11-06,1310.0,1333.8,1292.7,1321.9,1320.6,10267401,135249.55,215458, 3412889, 33.24
3257,PAYTM,2025-11-07,1315.0,1351.7,1302.8,1345.0,1346.5,5871932,78616.3,134576, 2588366, 44.08
3258,PAYTM,2025-11-10,1340.0,1353.8,1325.4,1330.0,1330.7,2677468,35800.21,61202, 1436429, 53.65
3259,PAYTM,2025-11-11,1330.7,1345.1,1317.2,1326.4,1332.6,2604486,34598.98,61338, 1444043, 55.44
3260,PAYTM,2025-11-12,1332.6,1341.9,1300.2,1304.1,1306.2,2274788,29965.65,66595, 1115554, 49.04
3261,PAYTM,2025-11-13,1310.0,1316.8,1298.6,1310.1,1307.5,2141870,28003.56,53386, 1150363, 53.71
3262,PAYTM,2025-11-14,1307.5,1315.0,1289.0,1300.9,1299.2,1913597,24904.54,62346, 906455, 47.37
3263,PAYTM,2025-11-17,1306.1,1336.0,1302.6,1330.1,1332.9,2603235,34499.28,59446, 1337492, 51.38
3264,PAYTM,2025-11-18,1314.0,1333.9,1290.5,1292.9,1295.5,18480822,241408.61,117422, 14541443, 78.68
3265,PAYTM,2025-11-19,1300.0,1300.5,1275.2,1283.0,1282.6,3729532,48029.96,80423, 1966209, 52.72
3266,PAYTM,2025-11-20,1289.0,1303.8,1280.6,1284.2,1283.9,2760654,35528.31,72557, 1511499, 54.75
3267,PAYTM,2025-11-21,1283.0,1292.0,1252.0,1266.0,1265.8,2793810,35463.21,99736, 1146128, 41.02
3268,PAYTM,2025-11-24,1274.6,1283.3,1248.9,1257.3,1260.7,52117312,657361.49,182163, 30756422, 59.01
3269,PAYTM,2025-11-25,1266.7,1272.6,1231.0,1242.0,1241.4,3548352,44224.47,57128, 1919759, 54.10
3270,PAYTM,2025-11-26,1250.0,1288.9,1245.0,1288.0,1286.5,2425988,30925.77,69710, 971678, 40.05
3271,PAYTM,2025-11-27,1305.0,1309.1,1283.0,1293.0,1293.1,3799617,49177.13,103635, 1068609, 28.12
3272,PAYTM,2025-11-28,1308.1,1338.8,1308.1,1320.0,1320.6,6950734,92203.45,133768, 2289148, 32.93
3273,PAYTM,2025-12-01,1335.0,1371.0,1322.0,1368.1,1367.8,6146500,83406.07,125904, 2355487, 38.32
3274,PAYTM,2025-12-02,1366.7,1381.8,1360.5,1365.0,1364.2,3828123,52451.26,88850, 1563039, 40.83
3275,PAYTM,2025-12-03,1364.2,1368.0,1319.5,1339.0,1338.9,2835074,37845.64,101454, 1053700, 37.17
3276,PAYTM,2025-12-04,1338.9,1348.0,1320.0,1329.0,1328.6,1454122,19351.96,40663, 485843, 33.41
3277,PAYTM,2025-12-05,1328.6,1351.7,1326.9,1349.0,1344.6,2002627,26848.61,54414, 658416, 32.88
3278,PERSISTENT,2025-11-06,5926.5,5926.5,5796.5,5831.5,5842.0,341274,19954.7,44192, 204461, 59.91
3279,PERSISTENT,2025-11-07,5842.0,5842.0,5699.0,5789.0,5781.0,279260,16098.25,32014, 156527, 56.05
3280,PERSISTENT,2025-11-10,5789.0,5889.0,5766.5,5879.0,5864.5,304472,17802.95,46156, 155417, 51.04
3281,PERSISTENT,2025-11-11,5899.5,6040.0,5880.5,6034.0,6031.0,766563,45923.67,73596, 355379, 46.36
3282,PERSISTENT,2025-11-12,6045.5,6168.0,6045.5,6117.0,6134.5,505785,31003.27,44347, 274093, 54.19
3283,PERSISTENT,2025-11-13,6135.0,6185.5,6077.5,6130.0,6137.0,301945,18565.91,26018, 177683, 58.85
3284,PERSISTENT,2025-11-14,6100.0,6136.5,6034.0,6112.0,6101.0,198063,12054.7,25283, 96983, 48.97
3285,PERSISTENT,2025-11-17,6129.0,6135.0,6069.0,6105.0,6116.5,239271,14616.12,28796, 152267, 63.64
3286,PERSISTENT,2025-11-18,6110.0,6125.0,6062.0,6075.0,6079.5,255511,15577.61,34580, 180834, 70.77
3287,PERSISTENT,2025-11-19,6080.0,6342.0,6076.0,6315.0,6316.0,874803,54890.56,72313, 295140, 33.74
3288,PERSISTENT,2025-11-20,6316.0,6419.0,6315.0,6338.0,6350.5,481898,30717.91,57398, 228271, 47.37
3289,PERSISTENT,2025-11-21,6324.5,6370.0,6262.5,6278.0,6296.5,342405,21579.37,40850, 199466, 58.25
3290,PERSISTENT,2025-11-24,6300.0,6426.5,6297.0,6364.0,6374.5,1378541,87924.84,60025, 914167, 66.31
3291,PERSISTENT,2025-11-25,6421.5,6421.5,6324.0,6384.5,6370.5,225848,14367.13,25730, 102091, 45.20
3292,PERSISTENT,2025-11-26,6404.5,6421.5,6360.0,6410.0,6415.0,167018,10685.26,17904, 95260, 57.04
3293,PERSISTENT,2025-11-27,6425.0,6478.0,6383.5,6436.0,6432.0,445809,28592.36,31577, 300828, 67.48
3294,PERSISTENT,2025-11-28,6440.0,6455.0,6318.5,6360.0,6353.0,208808,13321.85,29728, 120323, 57.62
3295,PERSISTENT,2025-12-01,6375.5,6425.0,6331.0,6403.0,6406.0,199542,12745.58,30660, 104727, 52.48
3296,PERSISTENT,2025-12-02,6390.0,6447.0,6337.5,6378.5,6393.5,253320,16193.35,30333, 131675, 51.98
3297,PERSISTENT,2025-12-03,6393.5,6408.0,6295.0,6335.0,6331.0,342367,21685.68,40259, 228683, 66.79
3298,PERSISTENT,2025-12-04,6380.0,6528.5,6334.0,6441.0,6452.0,668828,43204.11,56808, 339626, 50.78
3299,PERSISTENT,2025-12-05,6453.0,6531.5,6428.0,6519.0,6520.5,204572,13302.17,28367, 91769, 44.86
3300,PETRONET,2025-11-06,283.3,283.3,274.0,275.4,275.0,1791494,4967.21,27703, 1069862, 59.72
3301,PETRONET,2025-11-07,274.95,279.7,274.05,278.5,278.5,1096702,3040.3,21175, 494188, 45.06
3302,PETRONET,2025-11-10,276.0,282.55,275.85,277.5,277.65,3963479,11031.43,28555, 2319676, 58.53
3303,PETRONET,2025-11-11,277.6,279.55,271.5,277.7,277.55,2100630,5785.56,32692, 1003513, 47.77
3304,PETRONET,2025-11-12,279.0,282.85,278.65,280.8,280.45,1776442,4992.01,31759, 1025867, 57.75
3305,PETRONET,2025-11-13,283.0,283.45,278.2,279.65,278.9,3032159,8476.44,68548, 1866147, 61.55
3306,PETRONET,2025-11-14,271.9,275.3,271.45,274.2,273.6,1790555,4893.4,38391, 898787, 50.20
3307,PETRONET,2025-11-17,274.0,276.6,272.0,276.0,276.05,4622702,12711.08,37519, 3202607, 69.28
3308,PETRONET,2025-11-18,276.05,276.7,272.7,275.2,274.85,1735701,4760.4,18188, 1080888, 62.27
3309,PETRONET,2025-11-19,275.5,275.85,273.3,273.6,274.25,1397603,3836.32,29949, 929379, 66.50
3310,PETRONET,2025-11-20,274.0,275.85,272.95,274.5,274.35,2008463,5514.49,43334, 1470930, 73.24
3311,PETRONET,2025-11-21,275.0,276.9,272.9,275.1,275.15,1135312,3118.07,28928, 665714, 58.64
3312,PETRONET,2025-11-24,275.0,275.85,270.45,272.0,271.4,2563697,6966.43,21943, 1869973, 72.94
3313,PETRONET,2025-11-25,271.0,273.4,270.7,271.6,272.15,804261,2188.12,21117, 443086, 55.09
3314,PETRONET,2025-11-26,271.75,276.35,271.55,275.6,275.1,3032466,8311.83,37761, 2312710, 76.26
3315,PETRONET,2025-11-27,275.6,276.55,273.55,274.0,273.95,1727350,4739.28,40424, 1206103, 69.82
3316,PETRONET,2025-11-28,273.8,274.55,271.5,272.3,271.85,2277281,6198.93,31222, 1697067, 74.52
3317,PETRONET,2025-12-01,272.05,273.1,270.5,271.75,271.9,1573594,4278.13,30577, 1065659, 67.72
3318,PETRONET,2025-12-02,270.6,272.85,270.05,271.25,271.1,2475590,6718.28,21799, 1902791, 76.86
3319,PETRONET,2025-12-03,270.6,271.4,268.0,268.5,268.75,1078937,2901.88,52614, 739033, 68.50
3320,PETRONET,2025-12-04,271.45,281.4,271.1,280.95,280.95,12174889,33926.33,112130, 2812372, 23.10
3321,PETRONET,2025-12-05,280.9,280.95,273.7,275.2,274.8,2705927,7481.28,34850, 1186292, 43.84
3322,PFC,2025-11-06,396.2,397.95,385.45,387.5,386.1,6401150,24930.6,82106, 3839184, 59.98
3323,PFC,2025-11-07,386.1,394.7,374.2,375.9,380.25,16021457,61739.55,93633, 7547709, 47.11
3324,PFC,2025-11-10,378.0,381.65,374.3,377.4,377.3,7558172,28483.18,112016, 3449704, 45.64
3325,PFC,2025-11-11,378.05,378.4,369.5,374.9,375.0,8888268,33178.47,111161, 5014984, 56.42
3326,PFC,2025-11-12,376.0,380.45,373.65,374.8,375.3,5333409,20111.64,47655, 3375916, 63.30
3327,PFC,2025-11-13,375.0,377.45,372.2,373.45,372.9,5884580,22029.29,71240, 3663972, 62.26
3328,PFC,2025-11-14,373.25,375.45,371.15,375.15,374.6,4954031,18482.39,83572, 2947445, 59.50
3329,PFC,2025-11-17,375.6,380.2,375.5,377.6,376.4,5325450,20100.04,57000, 3380023, 63.47
3330,PFC,2025-11-18,379.35,379.35,373.15,375.5,374.6,5223085,19626.3,48149, 3089365, 59.15
3331,PFC,2025-11-19,374.6,377.0,372.0,374.0,373.65,5830083,21772.44,66648, 3931262, 67.43
3332,PFC,2025-11-20,374.2,376.4,372.25,373.45,372.75,4429516,16585.75,51687, 3183842, 71.88
3333,PFC,2025-11-21,372.75,373.45,369.0,369.75,369.7,3904024,14465.25,69468, 2382137, 61.02
3334,PFC,2025-11-24,370.0,370.9,362.0,363.4,362.65,11744103,42758.87,84075, 8308184, 70.74
3335,PFC,2025-11-25,363.8,367.0,361.0,361.3,361.4,6113266,22219.47,55500, 3640626, 59.55
3336,PFC,2025-11-26,359.0,364.7,357.55,362.2,362.4,5145168,18634.55,56139, 2996001, 58.23
3337,PFC,2025-11-27,362.4,367.65,361.75,365.3,365.15,5016640,18329.24,45919, 2313562, 46.12
3338,PFC,2025-11-28,364.0,365.15,361.05,362.8,362.7,3452880,12514.11,43011, 2311679, 66.95
3339,PFC,2025-12-01,364.2,365.85,360.0,360.5,360.95,3010315,10898.97,59924, 1809117, 60.10
3340,PFC,2025-12-02,356.4,363.3,356.4,360.6,360.3,4957405,17872.22,52161, 3014079, 60.80
3341,PFC,2025-12-03,361.0,361.8,350.65,352.0,351.95,7313684,25827.58,74694, 4644750, 63.51
3342,PFC,2025-12-04,352.15,354.65,350.6,351.95,352.05,3426935,12068.87,38499, 2115723, 61.74
3343,PFC,2025-12-05,351.95,353.95,348.8,353.2,352.65,5225025,18374.24,67894, 2765917, 52.94
3344,PGEL,2025-11-06,569.9,572.45,547.1,551.0,550.1,1529475,8483.75,48436, 809620, 52.93
3345,PGEL,2025-11-07,542.0,542.0,516.25,530.25,528.3,5118663,26985.74,101517, 1725920, 33.72
3346,PGEL,2025-11-10,530.0,537.3,523.0,535.0,532.3,1187879,6301.49,29512, 334824, 28.19
3347,PGEL,2025-11-11,533.0,536.9,524.45,535.0,529.2,1294251,6851.91,35107, 575463, 44.46
3348,PGEL,2025-11-12,534.0,536.05,519.55,527.0,528.0,1917942,10119.87,45426, 726557, 37.88
3349,PGEL,2025-11-13,532.0,567.9,528.0,560.5,559.45,12142780,67464.14,143062, 2258407, 18.60
3350,PGEL,2025-11-14,540.0,582.0,537.05,580.0,578.1,15358796,87140.14,201700, 3075040, 20.02
3351,PGEL,2025-11-17,578.85,586.5,560.0,580.0,580.35,4389402,25239.23,57730, 1200385, 27.35
3352,PGEL,2025-11-18,580.0,593.0,573.05,581.5,582.9,3329546,19451.95,48378, 1019736, 30.63
3353,PGEL,2025-11-19,582.0,586.3,574.05,580.0,579.8,1766917,10234.76,32163, 484185, 27.40
3354,PGEL,2025-11-20,581.1,596.75,578.2,591.0,590.55,3184478,18763.81,42066, 1271186, 39.92
3355,PGEL,2025-11-21,588.2,607.35,585.95,591.8,591.4,6802438,40821.12,93413, 1786842, 26.27
3356,PGEL,2025-11-24,593.45,598.0,569.15,572.0,573.9,2468095,14331.22,37553, 827448, 33.53
3357,PGEL,2025-11-25,570.1,577.5,566.85,570.0,570.35,1189469,6811.25,28714, 283797, 23.86
3358,PGEL,2025-11-26,575.0,607.1,569.3,606.0,604.2,5281182,31435.73,97079, 1145702, 21.69
3359,PGEL,2025-11-27,606.0,607.35,584.0,584.15,585.5,1803899,10671.38,33291, 468240, 25.96
3360,PGEL,2025-11-28,585.5,598.3,582.85,590.0,590.9,2063578,12188.96,34629, 594087, 28.79
3361,PGEL,2025-12-01,590.0,597.65,586.55,592.55,592.5,930540,5498.32,16035, 371893, 39.97
3362,PGEL,2025-12-02,591.0,597.2,582.7,587.25,587.2,1274027,7527.13,26725, 471468, 37.01
3363,PGEL,2025-12-03,584.0,584.8,569.35,572.0,572.1,1584179,9099.68,27700, 538068, 33.97
3364,PGEL,2025-12-04,572.1,589.85,569.15,578.9,579.05,2158733,12516.96,33776, 628620, 29.12
3365,PGEL,2025-12-05,578.5,579.05,544.3,553.75,553.9,2324872,13035.94,40493, 637307, 27.41
3366,PHOENIXLTD,2025-11-06,1767.7,1780.0,1738.9,1738.9,1744.8,476612,8360.96,40396, 283113, 59.40
3367,PHOENIXLTD,2025-11-07,1740.2,1785.6,1727.5,1761.1,1773.3,680512,12021.27,36519, 374728, 55.07
3368,PHOENIXLTD,2025-11-10,1780.0,1782.3,1746.1,1752.2,1760.9,175925,3096.64,17684, 79864, 45.40
3369,PHOENIXLTD,2025-11-11,1769.0,1770.5,1725.0,1738.5,1736.7,511582,8910.84,22288, 319194, 62.39
3370,PHOENIXLTD,2025-11-12,1738.0,1744.4,1718.8,1731.9,1732.2,238006,4123.11,19254, 134643, 56.57
3371,PHOENIXLTD,2025-11-13,1734.2,1760.1,1710.5,1716.5,1714.8,531016,9190.78,32792, 299213, 56.35
3372,PHOENIXLTD,2025-11-14,1711.5,1741.6,1710.0,1736.1,1736.4,295812,5116.89,17332, 167021, 56.46
3373,PHOENIXLTD,2025-11-17,1736.4,1750.0,1720.1,1743.3,1745.6,191049,3326.96,18263, 107566, 56.30
3374,PHOENIXLTD,2025-11-18,1745.9,1749.0,1717.7,1729.9,1724.1,287932,4969.47,31546, 204548, 71.04
3375,PHOENIXLTD,2025-11-19,1712.0,1727.8,1693.5,1711.5,1715.1,242539,4151.23,19062, 133636, 55.10
3376,PHOENIXLTD,2025-11-20,1710.5,1722.9,1698.0,1715.2,1715.7,334590,5716.57,22161, 222575, 66.52
3377,PHOENIXLTD,2025-11-21,1715.7,1726.9,1685.2,1693.2,1698.0,407218,6960.56,30936, 278699, 68.44
3378,PHOENIXLTD,2025-11-24,1683.1,1722.9,1662.8,1672.0,1677.9,1112093,18757.84,39182, 783103, 70.42
3379,PHOENIXLTD,2025-11-25,1690.0,1737.0,1679.0,1734.0,1731.7,1043795,18016.01,46908, 330745, 31.69
3380,PHOENIXLTD,2025-11-26,1731.7,1762.0,1729.1,1742.5,1751.7,440793,7720.09,29797, 259026, 58.76
3381,PHOENIXLTD,2025-11-27,1745.0,1749.6,1727.9,1741.3,1741.0,150976,2626.52,19160, 75244, 49.84
3382,PHOENIXLTD,2025-11-28,1751.0,1751.0,1726.6,1732.6,1736.8,287936,5001.95,15821, 195457, 67.88
3383,PHOENIXLTD,2025-12-01,1738.2,1750.0,1722.1,1735.0,1729.9,247727,4297.74,22358, 167340, 67.55
3384,PHOENIXLTD,2025-12-02,1729.9,1739.5,1709.7,1732.1,1731.2,323944,5586.91,21713, 190565, 58.83
3385,PHOENIXLTD,2025-12-03,1731.2,1737.9,1701.7,1720.9,1721.2,162588,2793.87,20815, 92104, 56.65
3386,PHOENIXLTD,2025-12-04,1730.0,1739.0,1715.6,1732.0,1734.1,228660,3961.16,16931, 165052, 72.18
3387,PHOENIXLTD,2025-12-05,1720.0,1755.2,1709.9,1725.0,1725.1,354160,6151.8,22948, 210101, 59.32
3388,PIDILITIND,2025-11-06,1463.0,1468.5,1438.0,1451.0,1442.8,692357,10029.34,44391, 448922, 64.84
3389,PIDILITIND,2025-11-07,1448.0,1458.1,1445.4,1447.0,1454.8,533597,7744.5,45397, 259366, 48.61
3390,PIDILITIND,2025-11-10,1460.0,1467.0,1451.0,1451.4,1456.6,283000,4132.7,30754, 164456, 58.11
3391,PIDILITIND,2025-11-11,1456.6,1477.0,1452.2,1474.2,1472.9,292665,4288.9,29353, 185516, 63.39
3392,PIDILITIND,2025-11-12,1477.0,1487.0,1469.7,1481.0,1482.0,417016,6168.37,33956, 255660, 61.31
3393,PIDILITIND,2025-11-13,1491.0,1496.3,1478.6,1480.0,1481.4,798904,11871.91,42352, 504081, 63.10
3394,PIDILITIND,2025-11-14,1472.6,1476.3,1453.0,1459.8,1459.8,549299,8042.8,36939, 354357, 64.51
3395,PIDILITIND,2025-11-17,1468.0,1486.0,1450.0,1480.0,1475.5,898284,13243.93,43781, 647921, 72.13
3396,PIDILITIND,2025-11-18,1483.0,1496.8,1472.0,1494.0,1491.0,1135472,16927.6,42082, 744952, 65.61
3397,PIDILITIND,2025-11-19,1495.0,1497.2,1473.6,1480.0,1476.7,631671,9360.57,44860, 438833, 69.47
3398,PIDILITIND,2025-11-20,1482.0,1494.9,1477.1,1490.9,1489.0,829582,12354.56,46182, 615155, 74.15
3399,PIDILITIND,2025-11-21,1480.0,1487.1,1468.9,1474.0,1472.1,331504,4890.26,20283, 167470, 50.52
3400,PIDILITIND,2025-11-24,1471.0,1528.9,1453.7,1472.5,1463.0,3427226,50145.39,54093, 2782336, 81.18
3401,PIDILITIND,2025-11-25,1465.9,1470.0,1454.3,1467.5,1466.6,449171,6584.61,29941, 298006, 66.35
3402,PIDILITIND,2025-11-26,1461.1,1490.0,1460.9,1480.9,1484.4,371398,5499.86,34675, 217339, 58.52
3403,PIDILITIND,2025-11-27,1484.3,1490.0,1467.2,1470.1,1472.3,421269,6219.97,32989, 253631, 60.21
3404,PIDILITIND,2025-11-28,1478.0,1478.0,1463.3,1472.0,1469.8,380330,5587.03,26150, 270008, 70.99
3405,PIDILITIND,2025-12-01,1469.9,1474.0,1460.0,1468.6,1468.6,197122,2891.2,22523, 130375, 66.14
3406,PIDILITIND,2025-12-02,1461.0,1471.5,1458.1,1470.6,1468.9,586303,8583.62,29669, 433053, 73.86
3407,PIDILITIND,2025-12-03,1471.0,1487.5,1471.0,1479.0,1478.6,717275,10618.33,33002, 355437, 49.55
3408,PIDILITIND,2025-12-04,1478.0,1487.0,1475.6,1478.1,1484.7,308126,4565.14,21974, 205957, 66.84
3409,PIDILITIND,2025-12-05,1480.0,1482.4,1467.3,1475.0,1475.1,328473,4841.32,21503, 181753, 55.33
3410,PIIND,2025-11-06,3685.8,3775.0,3679.4,3740.0,3750.1,338796,12680.74,38113, 120861, 35.67
3411,PIIND,2025-11-07,3759.8,3792.9,3722.0,3768.0,3758.3,146865,5518.15,16071, 65301, 44.46
3412,PIIND,2025-11-10,3768.1,3832.9,3745.7,3814.0,3820.5,136496,5189.27,14579, 59131, 43.32
3413,PIIND,2025-11-11,3819.9,3819.9,3750.0,3772.1,3786.8,149809,5667.15,14511, 73459, 49.04
3414,PIIND,2025-11-12,3750.0,3750.0,3568.0,3580.0,3588.9,1207676,43794.16,110084, 740348, 61.30
3415,PIIND,2025-11-13,3588.9,3590.0,3511.0,3575.7,3572.5,541697,19221.52,57354, 249138, 45.99
3416,PIIND,2025-11-14,3571.0,3571.0,3512.0,3563.0,3560.5,167191,5934.1,16303, 86804, 51.92
3417,PIIND,2025-11-17,3576.3,3582.0,3528.0,3545.0,3542.6,84301,2989.12,11380, 40575, 48.13
3418,PIIND,2025-11-18,3536.0,3554.9,3452.7,3460.0,3458.3,219418,7632.11,20750, 121235, 55.25
3419,PIIND,2025-11-19,3458.3,3463.6,3415.2,3431.6,3439.9,200324,6871.54,15176, 151409, 75.58
3420,PIIND,2025-11-20,3460.0,3483.8,3430.0,3440.1,3441.1,288764,9943.95,24448, 231558, 80.19
3421,PIIND,2025-11-21,3441.1,3459.9,3415.8,3435.0,3427.4,353690,12152.53,33173, 229597, 64.91
3422,PIIND,2025-11-24,3434.5,3442.0,3385.2,3430.3,3425.1,545491,18621.62,44045, 302680, 55.49
3423,PIIND,2025-11-25,3425.0,3480.0,3406.3,3478.0,3448.5,198913,6847.19,17817, 84745, 42.60
3424,PIIND,2025-11-26,3450.5,3451.9,3412.9,3440.0,3438.1,144038,4937.23,12339, 53442, 37.10
3425,PIIND,2025-11-27,3436.3,3459.5,3421.1,3436.0,3432.2,111897,3841.17,19993, 75204, 67.21
3426,PIIND,2025-11-28,3450.0,3453.4,3391.1,3395.0,3395.6,92982,3170.03,13380, 54255, 58.35
3427,PIIND,2025-12-01,3409.5,3410.5,3357.0,3388.9,3388.9,112178,3791.76,17287, 63111, 56.26
3428,PIIND,2025-12-02,3388.1,3388.1,3342.6,3370.0,3374.0,319415,10749.01,24639, 220321, 68.98
3429,PIIND,2025-12-03,3380.0,3403.1,3365.8,3366.7,3374.6,92926,3144.2,12497, 49375, 53.13
3430,PIIND,2025-12-04,3370.0,3416.9,3370.0,3409.0,3409.7,120547,4100.22,11756, 86509, 71.76
3431,PIIND,2025-12-05,3415.0,3432.1,3378.7,3395.4,3396.1,91272,3111.09,12395, 50517, 55.35
3432,PNB,2025-11-06,123.99,123.99,120.16,120.7,120.46,18897936,22976.56,57872, 9831625, 52.02
3433,PNB,2025-11-07,120.4,122.98,118.86,122.3,122.38,16935021,20531.36,59485, 6254465, 36.93
3434,PNB,2025-11-10,122.5,123.24,121.56,122.39,122.34,10675833,13049.74,43199, 4978547, 46.63
3435,PNB,2025-11-11,122.36,122.62,120.07,121.76,122.02,13743470,16671.46,50387, 5599174, 40.74
3436,PNB,2025-11-12,122.5,123.3,122.0,122.23,122.45,10330951,12657.89,46530, 4171177, 40.38
3437,PNB,2025-11-13,122.61,123.5,120.8,121.3,121.07,10840343,13239.76,45190, 4350324, 40.13
3438,PNB,2025-11-14,121.4,122.58,121.35,122.3,122.21,7534146,9185.68,39408, 3008894, 39.94
3439,PNB,2025-11-17,122.7,124.85,122.31,123.1,123.0,18039214,22342.25,67295, 7298804, 40.46
3440,PNB,2025-11-18,123.64,123.78,122.17,122.6,122.38,10071535,12363.67,50760, 3957721, 39.30
3441,PNB,2025-11-19,122.75,125.45,121.65,125.3,125.06,22108922,27382.78,79214, 9963878, 45.07
3442,PNB,2025-11-20,125.92,126.16,123.41,123.79,123.86,17701274,22121.96,73631, 6661998, 37.64
3443,PNB,2025-11-21,123.26,123.83,121.99,122.45,122.37,12407897,15236.1,68381, 5911826, 47.65
3444,PNB,2025-11-24,122.9,123.43,121.1,121.59,121.75,16932622,20729.73,63906, 10439416, 61.65
3445,PNB,2025-11-25,121.7,123.45,121.37,123.04,123.05,11550766,14159.74,45048, 4638533, 40.16
3446,PNB,2025-11-26,123.64,126.06,123.35,124.9,124.99,19458499,24322.86,75819, 7659035, 39.36
3447,PNB,2025-11-27,125.4,126.24,123.95,124.9,124.93,9718546,12135.1,56496, 3732406, 38.40
3448,PNB,2025-11-28,125.3,125.3,124.11,124.69,124.5,9945691,12392.6,40560, 4789587, 48.16
3449,PNB,2025-12-01,124.99,126.38,124.75,125.3,125.3,17513004,21986.01,86958, 6900383, 39.40
3450,PNB,2025-12-02,125.3,127.8,124.73,125.0,125.35,26941925,34146.45,85858, 12269986, 45.54
3451,PNB,2025-12-03,125.75,125.75,119.0,119.95,119.8,31754551,38350.8,96194, 12883008, 40.57
3452,PNB,2025-12-04,119.8,120.78,118.79,119.64,119.53,14258192,17052.98,50607, 5914683, 41.48
3453,PNB,2025-12-05,119.69,121.9,119.15,121.62,121.71,22667150,27425.31,65737, 7068926, 31.19
3454,PNBHOUSING,2025-11-06,930.0,931.3,903.55,907.6,908.55,858553,7848.16,38319, 489710, 57.04
3455,PNBHOUSING,2025-11-07,900.5,907.85,885.4,898.5,896.15,1391793,12466.86,49282, 745915, 53.59
3456,PNBHOUSING,2025-11-10,896.95,911.5,894.15,900.2,898.95,1404326,12631.66,29645, 889190, 63.32
3457,PNBHOUSING,2025-11-11,895.0,901.8,882.35,896.05,898.5,698596,6227.39,29453, 352768, 50.50
3458,PNBHOUSING,2025-11-12,900.0,903.65,892.1,902.5,899.05,935459,8416.39,18869, 620135, 66.29
3459,PNBHOUSING,2025-11-13,895.0,919.25,894.3,910.8,912.55,870435,7940.92,24724, 430719, 49.48
3460,PNBHOUSING,2025-11-14,912.0,923.85,907.85,914.4,915.4,541570,4965.85,17321, 242523, 44.78
3461,PNBHOUSING,2025-11-17,918.7,921.75,911.0,919.0,917.65,383284,3513.56,18674, 179033, 46.71
3462,PNBHOUSING,2025-11-18,925.0,942.95,916.9,920.25,920.0,1798495,16758.16,59476, 545047, 30.31
